data,hora,mandante,visitante,Placar M,Placar V,RESULTADO
2016-09-18 00:00:00,18:31,Vitoria,Botafogo-RJ,0,1,A
2016-09-19 00:00:00,19:59,America-MG,Internacional,1,0,H
2016-09-24 00:00:00,15:59,Palmeiras,Coritiba,2,1,H
2016-09-24 00:00:00,18:34,Sport,Santos,1,0,H
2016-09-24 00:00:00,21:13,America-MG,Botafogo-RJ,1,0,H
2016-09-25 00:00:00,11:01,Athletico-PR,Ponte Preta,3,0,H
2016-09-25 00:00:00,11:02,Figueirense,Santa Cruz,3,1,H
2016-09-25 00:00:00,15:59,Vitoria,Sao Paulo,2,0,H
2016-09-25 00:00:00,16:00,Corinthians,Fluminense,0,1,A
2016-09-25 00:00:00,16:00,Gremio,Chapecoense,1,0,H
2016-09-25 00:00:00,16:02,Flamengo,Cruzeiro,2,1,H
2016-09-25 00:00:00,18:31,Atletico-MG,Internacional,3,1,H
2016-10-01 00:00:00,10:59,Fluminense,Sport,3,1,H
2016-10-01 00:00:00,16:00,Chapecoense,Vitoria,1,4,A
2016-10-01 00:00:00,16:00,Sao Paulo,Flamengo,0,0,D
2016-10-01 00:00:00,16:03,Santos,Athletico-PR,2,0,H
2016-10-01 00:00:00,16:30,Botafogo-RJ,Corinthians,2,0,H
2016-10-01 00:00:00,16:31,Ponte Preta,Atletico-MG,1,2,A
2016-10-01 00:00:00,18:29,Cruzeiro,Gremio,1,0,H
2016-10-01 00:00:00,21:00,Internacional,Figueirense,1,0,H
2016-10-03 00:00:00,19:59,Santa Cruz,Palmeiras,2,3,A
2016-10-03 00:00:00,21:01,Coritiba,America-MG,3,0,H
2016-10-05 00:00:00,19:29,Vitoria,Gremio,0,1,A
2016-10-05 00:00:00,19:30,Athletico-PR,Chapecoense,3,1,H
2016-10-05 00:00:00,21:00,Corinthians,Atletico-MG,0,0,D
2016-10-05 00:00:00,21:01,Santos,Fluminense,2,1,H
2016-10-05 00:00:00,21:44,Sport,Sao Paulo,1,1,D
2016-10-06 00:00:00,19:29,Internacional,Coritiba,1,0,H
2016-10-08 00:00:00,21:00,Cruzeiro,Ponte Preta,2,0,H
2016-10-09 00:00:00,17:00,America-MG,Palmeiras,0,2,A
2016-10-09 00:00:00,17:00,Flamengo,Santa Cruz,3,0,H
2016-10-09 00:00:00,17:02,Figueirense,Botafogo-RJ,0,1,A
2016-10-12 00:00:00,11:02,Chapecoense,Sport,3,0,H
2016-10-12 00:00:00,19:30,Coritiba,Figueirense,0,0,D
2016-10-12 00:00:00,21:44,Santa Cruz,Corinthians,2,4,A
2016-10-12 00:00:00,21:45,Botafogo-RJ,Internacional,1,0,H
2016-10-13 00:00:00,19:30,Atletico-MG,America-MG,3,0,H
2016-10-13 00:00:00,19:30,Ponte Preta,Vitoria,2,0,H
2016-10-13 00:00:00,19:32,Palmeiras,Cruzeiro,0,0,D
2016-10-13 00:00:00,20:59,Gremio,Athletico-PR,1,0,H
2016-10-13 00:00:00,21:00,Fluminense,Flamengo,1,2,A
2016-10-13 00:00:00,21:03,Sao Paulo,Santos,0,1,A
2016-10-16 00:00:00,17:00,Athletico-PR,Coritiba,2,0,H
2016-10-16 00:00:00,17:00,Botafogo-RJ,Atletico-MG,3,2,H
2016-10-16 00:00:00,17:00,Cruzeiro,Chapecoense,0,0,D
2016-10-16 00:00:00,17:00,Internacional,Flamengo,2,1,H
2016-10-16 00:00:00,17:02,Figueirense,Palmeiras,1,2,A
2016-10-16 00:00:00,18:31,Corinthians,America-MG,2,0,H
2016-10-16 00:00:00,18:31,Ponte Preta,Santa Cruz,3,0,H
2016-10-16 00:00:00,19:30,Sport,Vitoria,1,0,H
2016-10-16 00:00:00,19:32,Santos,Gremio,1,1,D
2016-10-17 00:00:00,19:59,Fluminense,Sao Paulo,1,2,A
2016-10-19 00:00:00,21:45,Santa Cruz,Botafogo-RJ,0,1,A
2016-10-22 00:00:00,16:59,Sao Paulo,Ponte Preta,2,0,H
2016-10-23 00:00:00,17:00,Flamengo,Corinthians,2,2,D
2016-10-23 00:00:00,17:00,Gremio,Internacional,0,0,D
2016-10-23 00:00:00,17:00,Palmeiras,Sport,2,1,H
2016-10-23 00:00:00,17:00,Vitoria,Cruzeiro,0,1,A
2016-10-23 00:00:00,18:31,Coritiba,Fluminense,1,1,D
2016-10-23 00:00:00,19:30,Atletico-MG,Figueirense,3,0,H
2016-10-23 00:00:00,19:32,Chapecoense,Santos,0,1,A
2016-10-24 00:00:00,20:00,America-MG,Athletico-PR,1,0,H
2016-10-27 00:00:00,20:33,Sport,Ponte Preta,1,0,H
2016-10-28 00:00:00,19:30,Fluminense,Vitoria,2,2,D
2016-10-29 00:00:00,16:31,Atletico-MG,Flamengo,2,2,D
2016-10-29 00:00:00,16:31,Corinthians,Chapecoense,1,1,D
2016-10-29 00:00:00,16:33,Athletico-PR,Cruzeiro,1,0,H
2016-10-29 00:00:00,18:30,Botafogo-RJ,Coritiba,0,0,D
2016-10-29 00:00:00,18:30,Internacional,Santa Cruz,1,1,D
2016-10-29 00:00:00,19:34,Figueirense,Gremio,0,0,D
2016-10-29 00:00:00,19:34,Santos,Palmeiras,1,0,H
2016-10-31 00:00:00,20:02,America-MG,Sao Paulo,1,0,H
2016-11-05 00:00:00,17:00,Flamengo,Botafogo-RJ,0,0,D
2016-11-05 00:00:00,19:31,Sao Paulo,Corinthians,4,0,H
2016-11-06 00:00:00,11:01,Ponte Preta,Santos,1,2,A
2016-11-06 00:00:00,16:59,Palmeiras,Internacional,1,0,H
2016-11-06 00:00:00,16:59,Santa Cruz,America-MG,1,0,H
2016-11-06 00:00:00,16:59,Vitoria,Athletico-PR,3,2,H
2016-11-06 00:00:00,17:00,Cruzeiro,Fluminense,4,2,H
2016-11-06 00:00:00,19:31,Chapecoense,Figueirense,1,0,H
2016-11-06 00:00:00,19:31,Coritiba,Atletico-MG,2,0,H
2016-11-07 00:00:00,20:00,Gremio,Sport,0,3,A
2016-11-15 00:00:00,16:59,Fluminense,Athletico-PR,1,1,D
2016-11-16 00:00:00,19:30,Botafogo-RJ,Chapecoense,0,2,A
2016-11-16 00:00:00,21:01,Coritiba,Santa Cruz,1,0,H
2016-11-16 00:00:00,21:45,America-MG,Flamengo,0,1,A
2016-11-16 00:00:00,21:45,Figueirense,Corinthians,1,1,D
2016-11-16 00:00:00,21:45,Sport,Cruzeiro,0,1,A
2016-11-17 00:00:00,19:32,Santos,Vitoria,3,2,H
2016-11-17 00:00:00,19:33,Sao Paulo,Gremio,1,1,D
2016-11-17 00:00:00,20:59,Internacional,Ponte Preta,1,1,D
2016-11-17 00:00:00,21:01,Atletico-MG,Palmeiras,1,1,D
2016-11-20 00:00:00,16:59,Vitoria,Figueirense,4,0,H
2016-11-20 00:00:00,17:00,Cruzeiro,Santos,2,2,D
2016-11-20 00:00:00,17:00,Gremio,America-MG,3,0,H
2016-11-20 00:00:00,17:00,Palmeiras,Botafogo-RJ,1,0,H
2016-11-20 00:00:00,17:02,Ponte Preta,Fluminense,1,0,H
2016-11-20 00:00:00,17:03,Athletico-PR,Sport,2,0,H
2016-11-20 00:00:00,19:29,Flamengo,Coritiba,2,2,D
2016-11-20 00:00:00,19:31,Chapecoense,Sao Paulo,2,0,H
2016-11-20 00:00:00,19:31,Santa Cruz,Atletico-MG,3,3,D
2016-11-21 00:00:00,20:00,Corinthians,Internacional,1,0,H
2016-11-26 00:00:00,20:00,Botafogo-RJ,Ponte Preta,1,1,D
2016-11-26 00:00:00,20:01,America-MG,Sport,2,2,D
2016-11-26 00:00:00,20:59,Corinthians,Athletico-PR,0,0,D
2016-11-27 00:00:00,16:57,Internacional,Cruzeiro,1,0,H
2016-11-27 00:00:00,17:00,Atletico-MG,Sao Paulo,1,2,A
2016-11-27 00:00:00,17:00,Flamengo,Santos,2,0,H
2016-11-27 00:00:00,17:03,Palmeiras,Chapecoense,1,0,H
2016-11-27 00:00:00,19:29,Santa Cruz,Gremio,5,1,H
2016-11-27 00:00:00,19:30,Figueirense,Fluminense,1,0,H
2016-11-28 00:00:00,20:01,Coritiba,Vitoria,0,1,A
2016-12-11 00:00:00,17:01,Cruzeiro,Corinthians,3,2,H
2016-12-11 00:00:00,17:02,Fluminense,Internacional,1,1,D
2016-12-11 00:00:00,17:03,Gremio,Botafogo-RJ,0,1,A
2016-12-11 00:00:00,17:04,Sao Paulo,Santa Cruz,5,0,H
2016-12-11 00:00:00,17:05,Athletico-PR,Flamengo,0,0,D
2016-12-11 00:00:00,17:05,Ponte Preta,Coritiba,2,0,H
2016-12-11 00:00:00,17:05,Vitoria,Palmeiras,1,2,A
2016-12-11 00:00:00,17:06,Santos,America-MG,1,0,H
2016-12-11 00:00:00,17:07,Sport,Figueirense,2,0,H
2017-05-13 00:00:00,16:01,Flamengo,Atletico-MG,1,1,D
2017-05-13 00:00:00,19:02,Corinthians,Chapecoense,1,1,D
2017-05-14 00:00:00,11:00,Fluminense,Santos,3,2,H
2017-05-14 00:00:00,16:01,Avai,Vitoria,0,0,D
2017-05-14 00:00:00,16:01,Cruzeiro,Sao Paulo,1,0,H
2017-05-14 00:00:00,16:01,Ponte Preta,Sport,4,0,H
2017-05-14 00:00:00,16:04,Bahia,Athletico-PR,6,2,H
2017-05-14 00:00:00,16:06,Palmeiras,Vasco,4,0,H
2017-05-14 00:00:00,19:01,Gremio,Botafogo-RJ,2,0,H
2017-05-15 00:00:00,20:02,Coritiba,Atletico-GO,4,1,H
2017-05-20 00:00:00,16:01,Santos,Coritiba,1,0,H
2017-05-20 00:00:00,18:59,Atletico-GO,Flamengo,0,3,A
2017-05-20 00:00:00,19:01,Chapecoense,Palmeiras,1,0,H
2017-05-21 00:00:00,11:00,Vasco,Bahia,2,1,H
2017-05-21 00:00:00,16:00,Vitoria,Corinthians,0,1,A
2017-05-21 00:00:00,16:01,Athletico-PR,Gremio,0,2,A
2017-05-21 00:00:00,16:01,Atletico-MG,Fluminense,1,2,A
2017-05-21 00:00:00,17:59,Botafogo-RJ,Ponte Preta,2,0,H
2017-05-21 00:00:00,19:02,Sport,Cruzeiro,1,1,D
2017-05-22 00:00:00,20:00,Sao Paulo,Avai,2,0,H
2017-05-27 00:00:00,16:00,Vasco,Fluminense,3,2,H
2017-05-27 00:00:00,19:04,Sao Paulo,Palmeiras,2,0,H
2017-05-27 00:00:00,21:00,Vitoria,Coritiba,0,1,A
2017-05-28 00:00:00,11:01,Atletico-MG,Ponte Preta,2,2,D
2017-05-28 00:00:00,16:00,Athletico-PR,Flamengo,1,1,D
2017-05-28 00:00:00,16:00,Atletico-GO,Corinthians,0,1,A
2017-05-28 00:00:00,16:02,Santos,Cruzeiro,0,1,A
2017-05-28 00:00:00,18:00,Sport,Gremio,4,3,H
2017-05-28 00:00:00,19:00,Botafogo-RJ,Bahia,1,0,H
2017-05-29 00:00:00,20:00,Chapecoense,Avai,2,0,H
2017-06-03 00:00:00,16:01,Coritiba,Athletico-PR,1,0,H
2017-06-03 00:00:00,18:00,Fluminense,Vitoria,2,1,H
2017-06-03 00:00:00,19:01,Corinthians,Santos,2,0,H
2017-06-04 00:00:00,11:00,Avai,Sport,1,0,H
2017-06-04 00:00:00,11:01,Flamengo,Botafogo-RJ,0,0,D
2017-06-04 00:00:00,15:59,Gremio,Vasco,2,0,H
2017-06-04 00:00:00,16:00,Palmeiras,Atletico-MG,0,0,D
2017-06-04 00:00:00,16:04,Ponte Preta,Sao Paulo,1,0,H
2017-06-04 00:00:00,19:00,Cruzeiro,Chapecoense,0,2,A
2017-06-05 00:00:00,20:00,Bahia,Atletico-GO,3,0,H
2017-06-06 00:00:00,19:59,Fluminense,Athletico-PR,1,1,D
2017-06-07 00:00:00,19:29,Atletico-MG,Avai,1,0,H
2017-06-07 00:00:00,19:31,Coritiba,Palmeiras,1,0,H
2017-06-07 00:00:00,20:59,Santos,Botafogo-RJ,1,0,H
2017-06-07 00:00:00,21:44,Vasco,Corinthians,2,5,A
2017-06-07 00:00:00,21:45,Sport,Flamengo,2,0,H
2017-06-08 00:00:00,19:29,Atletico-GO,Ponte Preta,3,0,H
2017-06-08 00:00:00,19:31,Sao Paulo,Vitoria,2,0,H
2017-06-08 00:00:00,20:01,Chapecoense,Gremio,3,6,A
2017-06-08 00:00:00,21:00,Bahia,Cruzeiro,1,0,H
2017-06-10 00:00:00,16:00,Palmeiras,Fluminense,3,1,H
2017-06-10 00:00:00,18:59,Vasco,Sport,2,1,H
2017-06-11 00:00:00,11:02,Botafogo-RJ,Coritiba,2,2,D
2017-06-11 00:00:00,16:00,Corinthians,Sao Paulo,3,2,H
2017-06-11 00:00:00,16:00,Ponte Preta,Chapecoense,3,2,H
2017-06-11 00:00:00,16:01,Vitoria,Atletico-MG,2,0,H
2017-06-11 00:00:00,16:02,Avai,Flamengo,1,1,D
2017-06-11 00:00:00,18:29,Cruzeiro,Atletico-GO,2,0,H
2017-06-11 00:00:00,19:00,Athletico-PR,Santos,0,2,A
2017-06-12 00:00:00,19:59,Gremio,Bahia,1,0,H
2017-06-14 00:00:00,19:29,Atletico-GO,Avai,3,1,H
2017-06-14 00:00:00,19:30,Atletico-MG,Athletico-PR,0,1,A
2017-06-14 00:00:00,19:31,Sport,Sao Paulo,0,0,D
2017-06-14 00:00:00,19:31,Vitoria,Botafogo-RJ,2,2,D
2017-06-14 00:00:00,21:00,Flamengo,Ponte Preta,2,0,H
2017-06-14 00:00:00,21:45,Chapecoense,Vasco,2,1,H
2017-06-14 00:00:00,21:46,Santos,Palmeiras,1,0,H
2017-06-14 00:00:00,21:47,Corinthians,Cruzeiro,1,0,H
2017-06-15 00:00:00,16:05,Coritiba,Bahia,0,0,D
2017-06-15 00:00:00,21:00,Fluminense,Gremio,0,2,A
2017-06-17 00:00:00,15:59,Atletico-GO,Athletico-PR,0,1,A
2017-06-17 00:00:00,19:00,Vasco,Avai,1,0,H
2017-06-17 00:00:00,21:01,Santos,Ponte Preta,0,0,D
2017-06-18 00:00:00,11:03,Coritiba,Corinthians,0,0,D
2017-06-18 00:00:00,16:00,Chapecoense,Botafogo-RJ,0,2,A
2017-06-18 00:00:00,16:00,Sao Paulo,Atletico-MG,1,2,A
2017-06-18 00:00:00,16:01,Bahia,Palmeiras,2,4,A
2017-06-18 00:00:00,16:01,Fluminense,Flamengo,2,2,D
2017-06-18 00:00:00,19:00,Sport,Vitoria,1,3,A
2017-06-19 00:00:00,20:00,Cruzeiro,Gremio,3,3,D
2017-06-21 00:00:00,19:30,Vitoria,Santos,0,2,A
2017-06-21 00:00:00,20:59,Botafogo-RJ,Vasco,3,1,H
2017-06-21 00:00:00,21:00,Palmeiras,Atletico-GO,1,0,H
2017-06-21 00:00:00,21:45,Athletico-PR,Sao Paulo,1,0,H
2017-06-21 00:00:00,21:45,Atletico-MG,Sport,2,2,D
2017-06-21 00:00:00,21:46,Avai,Fluminense,0,3,A
2017-06-22 00:00:00,19:30,Ponte Preta,Cruzeiro,1,0,H
2017-06-22 00:00:00,19:31,Corinthians,Bahia,3,0,H
2017-06-22 00:00:00,21:00,Flamengo,Chapecoense,5,1,H
2017-06-22 00:00:00,21:00,Gremio,Coritiba,2,0,H
2017-06-24 00:00:00,19:01,Santos,Sport,0,1,A
2017-06-25 00:00:00,10:59,Vasco,Atletico-GO,1,0,H
2017-06-25 00:00:00,15:59,Cruzeiro,Coritiba,2,0,H
2017-06-25 00:00:00,16:00,Gremio,Corinthians,0,1,A
2017-06-25 00:00:00,16:00,Sao Paulo,Fluminense,1,1,D
2017-06-25 00:00:00,16:01,Athletico-PR,Vitoria,4,1,H
2017-06-25 00:00:00,16:02,Ponte Preta,Palmeiras,1,2,A
2017-06-25 00:00:00,18:33,Bahia,Flamengo,0,1,A
2017-06-25 00:00:00,19:00,Chapecoense,Atletico-MG,0,1,A
2017-06-26 00:00:00,20:00,Botafogo-RJ,Avai,0,2,A
2017-07-01 00:00:00,16:02,Palmeiras,Gremio,1,0,H
2017-07-01 00:00:00,18:59,Atletico-GO,Santos,1,1,D
2017-07-02 00:00:00,15:59,Atletico-MG,Cruzeiro,3,1,H
2017-07-02 00:00:00,16:00,Corinthians,Botafogo-RJ,1,0,H
2017-07-02 00:00:00,16:00,Sport,Athletico-PR,1,0,H
2017-07-02 00:00:00,16:01,Flamengo,Sao Paulo,2,0,H
2017-07-02 00:00:00,16:01,Vitoria,Bahia,0,0,D
2017-07-02 00:00:00,18:59,Coritiba,Vasco,2,2,D
2017-07-02 00:00:00,19:01,Avai,Ponte Preta,0,0,D
2017-07-03 00:00:00,20:00,Fluminense,Chapecoense,3,3,D
2017-07-08 00:00:00,15:58,Atletico-GO,Vitoria,1,2,A
2017-07-08 00:00:00,18:01,Vasco,Flamengo,0,1,A
2017-07-08 00:00:00,19:01,Corinthians,Ponte Preta,2,0,H
2017-07-09 00:00:00,11:01,Chapecoense,Athletico-PR,1,1,D
2017-07-09 00:00:00,16:01,Bahia,Fluminense,1,1,D
2017-07-09 00:00:00,16:01,Cruzeiro,Palmeiras,3,1,H
2017-07-09 00:00:00,16:01,Gremio,Avai,0,2,A
2017-07-09 00:00:00,19:00,Botafogo-RJ,Atletico-MG,1,1,D
2017-07-09 00:00:00,19:00,Santos,Sao Paulo,3,2,H
2017-07-10 00:00:00,20:01,Coritiba,Sport,0,3,A
2017-07-12 00:00:00,19:30,Ponte Preta,Bahia,0,3,A
2017-07-12 00:00:00,19:31,Atletico-MG,Santos,0,1,A
2017-07-12 00:00:00,20:59,Fluminense,Botafogo-RJ,0,1,A
2017-07-12 00:00:00,21:46,Athletico-PR,Cruzeiro,0,2,A
2017-07-12 00:00:00,21:46,Palmeiras,Corinthians,0,2,A
2017-07-12 00:00:00,21:46,Vitoria,Vasco,1,4,A
2017-07-13 00:00:00,19:28,Sao Paulo,Atletico-GO,2,2,D
2017-07-13 00:00:00,19:30,Sport,Chapecoense,3,0,H
2017-07-13 00:00:00,19:31,Flamengo,Gremio,0,1,A
2017-07-13 00:00:00,21:01,Avai,Coritiba,1,4,A
2017-07-15 00:00:00,19:01,Corinthians,Athletico-PR,2,2,D
2017-07-16 00:00:00,11:02,Palmeiras,Vitoria,4,2,H
2017-07-16 00:00:00,15:59,Atletico-GO,Atletico-MG,1,2,A
2017-07-16 00:00:00,15:59,Vasco,Santos,0,0,D
2017-07-16 00:00:00,16:00,Chapecoense,Sao Paulo,2,0,H
2017-07-16 00:00:00,16:01,Cruzeiro,Flamengo,1,1,D
2017-07-16 00:00:00,16:01,Gremio,Ponte Preta,3,1,H
2017-07-16 00:00:00,19:00,Bahia,Avai,1,1,D
2017-07-16 00:00:00,19:01,Coritiba,Fluminense,1,2,A
2017-07-17 00:00:00,20:00,Botafogo-RJ,Sport,2,1,H
2017-07-19 00:00:00,19:30,Santos,Chapecoense,1,0,H
2017-07-19 00:00:00,19:31,Vitoria,Gremio,1,3,A
2017-07-19 00:00:00,20:59,Ponte Preta,Coritiba,4,0,H
2017-07-19 00:00:00,21:01,Avai,Corinthians,0,0,D
2017-07-19 00:00:00,21:45,Atletico-MG,Bahia,0,2,A
2017-07-19 00:00:00,21:45,Flamengo,Palmeiras,2,2,D
2017-07-19 00:00:00,21:45,Sao Paulo,Vasco,1,0,H
2017-07-20 00:00:00,19:29,Fluminense,Cruzeiro,1,1,D
2017-07-20 00:00:00,20:03,Sport,Atletico-GO,4,0,H
2017-07-20 00:00:00,21:00,Athletico-PR,Botafogo-RJ,0,0,D
2017-07-22 00:00:00,15:59,Vitoria,Chapecoense,1,2,A
2017-07-22 00:00:00,19:00,Flamengo,Coritiba,2,1,H
2017-07-23 00:00:00,11:00,Santos,Bahia,3,0,H
2017-07-23 00:00:00,16:00,Avai,Cruzeiro,1,0,H
2017-07-23 00:00:00,16:00,Fluminense,Corinthians,0,1,A
2017-07-23 00:00:00,16:01,Sport,Palmeiras,0,2,A
2017-07-23 00:00:00,18:58,Atletico-GO,Botafogo-RJ,1,1,D
2017-07-23 00:00:00,19:00,Athletico-PR,Ponte Preta,0,2,A
2017-07-23 00:00:00,19:00,Atletico-MG,Vasco,1,2,A
2017-07-24 00:00:00,20:00,Sao Paulo,Gremio,1,1,D
2017-07-29 00:00:00,16:01,Botafogo-RJ,Sao Paulo,3,4,A
2017-07-29 00:00:00,18:59,Palmeiras,Avai,2,0,H
2017-07-30 00:00:00,11:01,Chapecoense,Atletico-GO,1,2,A
2017-07-30 00:00:00,16:01,Bahia,Sport,1,3,A
2017-07-30 00:00:00,16:01,Coritiba,Atletico-MG,0,2,A
2017-07-30 00:00:00,16:04,Corinthians,Flamengo,1,1,D
2017-07-30 00:00:00,19:00,Cruzeiro,Vitoria,0,0,D
2017-07-30 00:00:00,19:00,Gremio,Santos,1,1,D
2017-07-31 00:00:00,19:59,Vasco,Athletico-PR,0,1,A
2017-08-02 00:00:00,19:30,Chapecoense,Bahia,1,1,D
2017-08-02 00:00:00,19:35,Sport,Fluminense,2,2,D
2017-08-02 00:00:00,20:59,Atletico-MG,Corinthians,0,2,A
2017-08-02 00:00:00,20:59,Vitoria,Ponte Preta,3,1,H
2017-08-02 00:00:00,21:45,Atletico-GO,Gremio,0,1,A
2017-08-02 00:00:00,21:46,Botafogo-RJ,Palmeiras,1,2,A
2017-08-02 00:00:00,21:49,Santos,Flamengo,3,2,H
2017-08-03 00:00:00,19:30,Athletico-PR,Avai,5,0,H
2017-08-03 00:00:00,19:30,Sao Paulo,Coritiba,1,2,A
2017-08-03 00:00:00,20:00,Vasco,Cruzeiro,0,3,A
2017-08-05 00:00:00,19:02,Corinthians,Sport,3,1,H
2017-08-05 00:00:00,19:02,Fluminense,Atletico-GO,3,1,H
2017-08-06 00:00:00,11:01,Flamengo,Vitoria,0,2,A
2017-08-06 00:00:00,15:59,Bahia,Sao Paulo,2,1,H
2017-08-06 00:00:00,15:59,Cruzeiro,Botafogo-RJ,0,0,D
2017-08-06 00:00:00,15:59,Gremio,Atletico-MG,2,0,H
2017-08-06 00:00:00,16:00,Palmeiras,Athletico-PR,0,1,A
2017-08-06 00:00:00,16:02,Coritiba,Chapecoense,2,0,H
2017-08-06 00:00:00,19:00,Avai,Santos,0,0,D
2017-08-06 00:00:00,19:01,Ponte Preta,Vasco,0,0,D
2017-08-09 00:00:00,20:02,Ponte Preta,Fluminense,0,0,D
2017-08-12 00:00:00,15:59,Atletico-GO,Coritiba,1,0,H
2017-08-12 00:00:00,19:00,Vitoria,Avai,0,1,A
2017-08-13 00:00:00,11:00,Sao Paulo,Cruzeiro,3,2,H
2017-08-13 00:00:00,16:00,Sport,Ponte Preta,0,0,D
2017-08-13 00:00:00,16:01,Atletico-MG,Flamengo,2,0,H
2017-08-13 00:00:00,16:02,Vasco,Palmeiras,1,1,D
2017-08-13 00:00:00,18:59,Botafogo-RJ,Gremio,1,0,H
2017-08-13 00:00:00,19:01,Athletico-PR,Bahia,4,1,H
2017-08-14 00:00:00,20:01,Santos,Fluminense,0,0,D
2017-08-19 00:00:00,16:01,Corinthians,Vitoria,0,1,A
2017-08-19 00:00:00,19:00,Flamengo,Atletico-GO,2,0,H
2017-08-20 00:00:00,11:00,Gremio,Athletico-PR,0,0,D
2017-08-20 00:00:00,15:59,Cruzeiro,Sport,2,0,H
2017-08-20 00:00:00,15:59,Ponte Preta,Botafogo-RJ,2,1,H
2017-08-20 00:00:00,16:01,Avai,Sao Paulo,1,1,D
2017-08-20 00:00:00,16:02,Bahia,Vasco,3,0,H
2017-08-20 00:00:00,19:00,Palmeiras,Chapecoense,0,2,A
2017-08-20 00:00:00,19:02,Coritiba,Santos,0,0,D
2017-08-21 00:00:00,20:00,Fluminense,Atletico-MG,2,1,H
2017-08-23 00:00:00,19:32,Chapecoense,Corinthians,0,1,A
2017-08-26 00:00:00,16:01,Fluminense,Vasco,0,1,A
2017-08-26 00:00:00,19:00,Corinthians,Atletico-GO,0,1,A
2017-08-27 00:00:00,15:59,Palmeiras,Sao Paulo,4,2,H
2017-08-27 00:00:00,16:00,Flamengo,Athletico-PR,2,0,H
2017-08-27 00:00:00,16:01,Ponte Preta,Atletico-MG,1,2,A
2017-08-27 00:00:00,16:02,Bahia,Botafogo-RJ,1,2,A
2017-08-27 00:00:00,19:00,Cruzeiro,Santos,1,1,D
2017-08-27 00:00:00,19:02,Avai,Chapecoense,1,0,H
2017-08-28 00:00:00,20:00,Coritiba,Vitoria,0,1,A
2017-09-02 00:00:00,16:01,Gremio,Sport,5,0,H
2017-09-09 00:00:00,16:00,Atletico-MG,Palmeiras,1,1,D
2017-09-09 00:00:00,17:59,Vasco,Gremio,1,0,H
2017-09-09 00:00:00,18:59,Sao Paulo,Ponte Preta,2,2,D
2017-09-10 00:00:00,10:50,Sport,Avai,0,1,A
2017-09-10 00:00:00,11:02,Athletico-PR,Coritiba,1,1,D
2017-09-10 00:00:00,16:00,Vitoria,Fluminense,2,2,D
2017-09-10 00:00:00,16:02,Santos,Corinthians,2,0,H
2017-09-10 00:00:00,18:59,Botafogo-RJ,Flamengo,2,0,H
2017-09-10 00:00:00,19:02,Chapecoense,Cruzeiro,1,2,A
2017-09-11 00:00:00,20:00,Atletico-GO,Bahia,1,1,D
2017-09-16 00:00:00,18:59,Botafogo-RJ,Santos,2,0,H
2017-09-16 00:00:00,21:00,Ponte Preta,Atletico-GO,1,3,A
2017-09-17 00:00:00,11:01,Avai,Atletico-MG,1,1,D
2017-09-17 00:00:00,16:00,Flamengo,Sport,2,0,H
2017-09-17 00:00:00,16:00,Gremio,Chapecoense,0,1,A
2017-09-17 00:00:00,16:00,Vitoria,Sao Paulo,1,2,A
2017-09-17 00:00:00,16:02,Athletico-PR,Fluminense,3,1,H
2017-09-17 00:00:00,16:02,Corinthians,Vasco,1,0,H
2017-09-17 00:00:00,19:00,Cruzeiro,Bahia,1,0,H
2017-09-18 00:00:00,20:01,Palmeiras,Coritiba,1,0,H
2017-09-23 00:00:00,18:59,Flamengo,Avai,1,1,D
2017-09-23 00:00:00,21:01,Santos,Athletico-PR,1,0,H
2017-09-24 00:00:00,11:00,Sao Paulo,Corinthians,1,1,D
2017-09-24 00:00:00,15:59,Atletico-GO,Cruzeiro,1,2,A
2017-09-24 00:00:00,16:00,Coritiba,Botafogo-RJ,2,3,A
2017-09-24 00:00:00,16:00,Fluminense,Palmeiras,0,1,A
2017-09-24 00:00:00,16:01,Chapecoense,Ponte Preta,1,0,H
2017-09-24 00:00:00,19:00,Atletico-MG,Vitoria,1,3,A
2017-09-24 00:00:00,19:02,Bahia,Gremio,1,0,H
2017-09-25 00:00:00,20:01,Sport,Vasco,1,1,D
2017-09-30 00:00:00,15:59,Vasco,Chapecoense,1,1,D
2017-09-30 00:00:00,16:00,Bahia,Coritiba,1,1,D
2017-09-30 00:00:00,19:02,Palmeiras,Santos,0,1,A
2017-10-01 00:00:00,16:00,Botafogo-RJ,Vitoria,2,3,A
2017-10-01 00:00:00,16:00,Cruzeiro,Corinthians,1,1,D
2017-10-01 00:00:00,16:00,Gremio,Fluminense,1,0,H
2017-10-01 00:00:00,16:01,Sao Paulo,Sport,1,0,H
2017-10-01 00:00:00,16:03,Avai,Atletico-GO,0,2,A
2017-10-01 00:00:00,19:01,Athletico-PR,Atletico-MG,0,2,A
2017-10-02 00:00:00,19:59,Ponte Preta,Flamengo,1,0,H
2017-10-07 00:00:00,16:00,Cruzeiro,Ponte Preta,2,1,H
2017-10-11 00:00:00,19:30,Athletico-PR,Atletico-GO,2,2,D
2017-10-11 00:00:00,19:30,Botafogo-RJ,Chapecoense,2,1,H
2017-10-11 00:00:00,21:00,Corinthians,Coritiba,3,1,H
2017-10-11 00:00:00,21:45,Avai,Vasco,1,2,A
2017-10-11 00:00:00,21:45,Gremio,Cruzeiro,0,1,A
2017-10-11 00:00:00,21:47,Atletico-MG,Sao Paulo,1,0,H
